buque,n°EST,lat(°S) ,min lat ,long (°W),min long,Año,Mes,Dia,Hora,minuto,prof ecosonda (m),dir olas (°), Olas alt, olas per, dir viento (°), int viento (nudos), Pres atmosf (milibar),T seco (°C),%hum rel,Tiempo presente,Tipo nubes,cant nubes,visibilidad, profundidad (m), temp (øC), salinidad (psu), sigma-t, oxig sensor (mL/L), fluor (v), oxiw (mL/L), cloa (µg/L), feop (µg/L)
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,175,9.46,34.211,26.426,3.324,         ,        ,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,180,9.423,34.233,26.449,3.182,         ,        ,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,190,9.399,34.259,26.474,2.946,         ,        ,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,200,9.343,34.28,26.498,2.78,         ,2.842,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,225,9.118,34.315,26.562,2.456,         ,        ,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,250,8.853,34.341,26.628,2.304,         ,        ,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,275,8.616,34.372,26.687,2.021,         ,        ,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,300,8.371,34.37,26.722,2.226,         ,2.095,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,325,8.393,34.415,26.754,1.769,         ,        ,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,350,8.253,34.442,26.797,1.375,         ,        ,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,375,7.973,34.418,26.821,1.694,         ,        ,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,400,7.679,34.4,26.85,1.971,         ,        ,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,425,7.299,34.375,26.885,2.451,         ,        ,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,450,6.848,34.329,26.911,3.244,         ,        ,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,475,6.544,34.308,26.935,3.673,         ,        ,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,500,6.238,34.294,26.964,4.246,         ,4.342,        ,       
AbateMolina,112,39,40,74,4.6,2016,1,29,1,10,600,240,3,2,180,17,1014.3,12.9,76,x,x,9,x         ,503,6.215,34.292,26.965,        ,         ,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,1,        ,        ,        ,        ,         ,6.335,0.666,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,2,15.833,33.595,24.705,6.358,0.692,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,4,15.84,33.595,24.703,6.353,0.608,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,5,15.846,33.595,24.702,6.343,0.602,6.41,0.651,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,6,15.842,33.596,24.704,6.346,0.624,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,8,15.817,33.6,24.718,6.342,0.589,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,10,15.742,33.624,24.813,6.302,0.594,6.285,0.638,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,14,13.51,33.754,25.328,6.063,0.528,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,16,13.125,33.772,25.403,6.033,0.468,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,18,12.78,33.794,25.496,5.945,0.408,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,20,12.487,33.834,25.645,5.864,0.545,5.965,0.462,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,22,11.901,33.85,25.699,5.737,0.604,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,24,11.713,33.867,25.759,5.595,0.637,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,25,11.67,33.872,25.774,5.54,0.628,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,26,11.62,33.876,25.788,5.468,0.664,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,28,11.376,33.91,25.873,5.31,0.676,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,30,10.855,33.967,25.984,5.13,0.607,5.154,0.617,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,35,10.629,34.086,26.129,3.873,0.679,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,40,10.475,34.211,26.253,3.004,0.656,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,45,10.405,34.266,26.309,2.127,0.392,        ,        ,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,50,10.378,34.286,26.33,1.826,0.301,1.845,0.308,       
AbateMolina,113,39,40,73,50.1,2016,1,29,3,30,75,240,3,2,200,17,1014.2,12.4,75,1,6,6,7,60,10.372,34.292,26.335,1.739,0.31,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,1,        ,        ,        ,        ,         ,6.348,1.773,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,2,15.436,33.8,24.953,6.323,1.773,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,4,15.373,33.809,24.984,6.309,1.515,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,5,15.351,33.819,25.044,6.269,1.526,6.381,1.47,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,6,15.318,33.851,25.246,6.126,1.423,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,8,12.835,33.874,25.395,6.01,1.339,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,10,11.887,33.912,25.663,5.486,1.209,5.478,1.162,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,12,11.379,33.928,25.872,5.061,0.965,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,14,11.264,33.931,25.895,5.082,0.932,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,15,11.215,33.933,25.905,5.063,0.901,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,16,11.179,33.935,25.914,5.032,0.905,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,18,11.062,33.943,25.94,4.991,0.9,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,20,10.965,33.961,25.973,4.89,0.869,4.806,0.642,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,22,10.896,33.978,25.997,4.76,0.852,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,24,10.854,33.995,26.019,4.632,0.86,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,25,10.826,34.005,26.032,4.583,0.869,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,26,10.795,34.016,26.048,4.522,0.864,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,28,10.665,34.035,26.083,4.309,0.791,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,30,10.628,34.047,26.1,4.184,0.704,4.044,0.62,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,35,10.566,34.088,26.143,4.007,0.543,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,40,10.442,34.183,26.237,3.288,0.596,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,45,10.528,34.262,26.287,3.086,0.371,        ,        ,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,50,10.361,34.307,26.349,1.911,0.172,2.006,0.345,       
AbateMolina,114,39,40,73,37,2016,1,29,5,40,62,240,3,2,200,18,1014.3,11.7,79,1,6,7,7,51,10.361,34.317,26.357,1.493,0.162,        ,        ,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,1,        ,        ,        ,        ,         ,7.25,4.332,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,2,15.108,33.852,25.063,7.239,4.332,        ,        ,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,4,15.108,33.853,25.067,7.233,4.243,        ,        ,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,5,15.108,33.856,25.086,7.198,4.122,7.29,4.136,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,6,15.058,33.866,25.168,7.016,3.969,        ,        ,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,8,13.91,33.887,25.338,6.508,3.483,        ,        ,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,10,12.66,33.932,25.611,5.214,2.714,6.382,4.136,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,12,12.219,33.968,25.747,4.698,1.666,        ,        ,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,14,11.839,34.01,25.847,4.431,1.523,        ,        ,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,15,11.638,34.036,25.903,4.279,1.501,        ,        ,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,16,11.509,34.055,25.946,4.05,1.446,        ,        ,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,18,11.29,34.08,26.007,3.65,1.181,        ,        ,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,20,11.004,34.111,26.08,3.356,0.936,3.513,1.206,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,22,10.78,34.144,26.148,2.753,0.684,        ,        ,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,24,10.594,34.158,26.189,2.826,0.591,        ,        ,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,25,10.578,34.169,26.202,2.902,0.557,        ,        ,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,26,10.581,34.185,26.215,2.954,0.499,        ,        ,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,28,10.573,34.204,26.232,2.799,0.408,        ,        ,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,30,10.538,34.215,26.246,2.43,0.391,2.646,0.568,       
AbateMolina,115,39,40,73,30.5,2016,1,29,7,4,48,220,3,2,200,12,1014.9,11.7,81,1,6,4,7,31,10.525,34.218,26.25,2.306,0.386,        ,        ,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,1,        ,        ,        ,        ,         ,7.585,16.153,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,2,15.435,33.235,24.527,7.605,16.831,        ,        ,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,4,15.41,33.201,24.5,7.579,15.73,        ,        ,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,5,15.304,33.33,24.636,7.606,15.289,7.591,16.182,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,6,14.736,33.683,25.002,7.565,13.515,        ,        ,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,8,14.289,33.879,25.258,7.151,10.954,        ,        ,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,10,14.039,33.914,25.341,6.968,11.04,7.123,10.497,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,12,13.646,33.946,25.448,6.379,12.24,        ,        ,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,14,13.101,34.014,25.613,5.842,13.183,        ,        ,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,15,12.593,34.065,25.741,5.558,12.597,        ,        ,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,16,12.297,34.102,25.841,5.001,11.09,        ,        ,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,18,11.386,34.193,26.07,3.078,8.01,        ,        ,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,20,11.197,34.222,26.141,1.995,7.235,3.073,9.401,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,22,10.47,34.315,26.327,2.023,5.873,        ,        ,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,24,10.373,34.333,26.366,0.697,5.525,        ,        ,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,25,10.364,34.333,26.368,0.343,5.506,        ,        ,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,26,10.36,34.332,26.368,0.329,5.502,        ,        ,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,28,10.358,34.329,26.367,0.47,5.517,        ,        ,       
AbateMolina,116,39,40,73,25.2,2016,1,29,7,55,39,230,2,2,170,10,1015.6,11.8,73,1,6,4,7,30,10.356,34.327,26.365,0.529,5.523,        ,        ,       
AbateMolina,117,39,30,73,19,2016,1,29,20,44,26,220,4,3,210,22,1017.8,12.5,81,0,x,9,7,1,        ,        ,        ,        ,         ,7.657,25.322,       
AbateMolina,117,39,30,73,19,2016,1,29,20,44,26,220,4,3,210,22,1017.8,12.5,81,0,x,9,7,2,16.06,33.014,24.207,7.661,25.322,        ,        ,       
AbateMolina,117,39,30,73,19,2016,1,29,20,44,26,220,4,3,210,22,1017.8,12.5,81,0,x,9,7,4,16.053,33.018,24.213,7.654,         ,        ,        ,       
AbateMolina,117,39,30,73,19,2016,1,29,20,44,26,220,4,3,210,22,1017.8,12.5,81,0,x,9,7,5,16.05,33.036,24.236,7.653,28.83,7.656,28.83,       
AbateMolina,117,39,30,73,19,2016,1,29,20,44,26,220,4,3,210,22,1017.8,12.5,81,0,x,9,7,6,16.09,33.185,24.431,7.585,         ,        ,        ,       
AbateMolina,117,39,30,73,19,2016,1,29,20,44,26,220,4,3,210,22,1017.8,12.5,81,0,x,9,7,8,14.417,33.59,24.972,6.905,         ,        ,        ,       
AbateMolina,117,39,30,73,19,2016,1,29,20,44,26,220,4,3,210,22,1017.8,12.5,81,0,x,9,7,10,14.007,33.874,25.313,5.047,25.514,5.433,25.514,       
AbateMolina,117,39,30,73,19,2016,1,29,20,44,26,220,4,3,210,22,1017.8,12.5,81,0,x,9,7,11,14.067,33.913,25.339,5.148,         ,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,1,        ,        ,        ,        ,         ,6.227,2.573,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,2,14.314,33.532,24.987,6.244,2.573,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,4,14.313,33.535,24.99,6.224,1.664,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,5,14.308,33.539,24.996,6.226,1.517,6.198,1.774,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,6,14.286,33.552,25.019,6.214,1.593,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,8,13.94,33.624,25.155,6.14,1.667,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,10,12.867,33.764,25.452,5.872,1.371,6.059,1.65,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,12,11.416,33.931,25.827,5.35,1.1,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,14,11.001,33.985,25.983,4.461,1.108,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,15,10.962,33.987,25.994,4.548,1.208,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,16,10.89,33.995,26.014,4.598,1.24,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,18,10.763,34.037,26.069,4.36,1.536,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,20,10.641,34.056,26.103,3.968,1.321,4.356,1.334,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,22,10.627,34.067,26.116,3.827,1.08,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,24,10.589,34.121,26.164,3.765,0.861,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,25,10.56,34.16,26.2,3.592,0.714,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,26,10.495,34.19,26.232,3.097,0.72,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,28,10.48,34.203,26.248,2.454,0.559,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,30,10.438,34.226,26.271,2.513,0.442,2.556,0.433,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,35,10.42,34.239,26.286,2.349,0.409,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,40,10.439,34.255,26.295,2.299,0.323,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,45,10.414,34.264,26.306,2.007,0.31,        ,        ,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,50,10.425,34.27,26.309,1.91,0.311,1.872,0.442,       
AbateMolina,118,40,0,73,44.6,2016,1,30,1,45,75,220,4,3,170,5,1019.7,11.8,79,0,x,9,7,52,10.425,34.27,26.309,1.91,0.341,        ,        ,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,1,        ,        ,        ,        ,         ,6.175,0.958,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,2,14.28,33.053,24.625,6.128,0.925,        ,        ,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,4,14.28,33.052,24.624,6.136,0.985,        ,        ,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,5,14.279,33.05,24.622,6.136,0.927,6.166,0.972,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,6,14.279,33.05,24.622,6.13,0.984,        ,        ,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,8,14.282,33.091,24.653,6.128,0.981,        ,        ,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,10,14.289,33.163,24.708,6.143,1,6.007,0.923,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,12,14.264,33.205,24.746,6.139,1.013,        ,        ,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,14,14.209,33.261,24.801,6.148,1.007,        ,        ,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,15,14.14,33.304,24.847,6.143,0.956,        ,        ,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,16,14.104,33.35,24.889,6.122,0.936,        ,        ,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,18,14.175,33.462,24.979,6.094,0.808,        ,        ,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,20,13.372,33.639,25.267,6.109,0.739,6.161,0.8,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,22,12.444,33.776,25.548,6.002,0.704,        ,        ,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,24,12.116,33.8,25.636,5.694,0.635,        ,        ,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,25,12.038,33.805,25.656,5.624,0.601,        ,        ,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,26,11.903,33.814,25.682,5.583,0.641,        ,        ,       
AbateMolina,119,40,0,73,50,2016,1,30,2,45,110,220,4,3,180,0,1019.8,11.3,87,0,x,9,7,28,11.818,33.817,25.705,5.52,0.535,        ,        ,       
