Zona,Transecta,Estación,Fecha,Hora,Latitud,Longitud,Fondo (m),Profundidad [m],Temperatura[°C],Salinidad,Densidad[Kg/m^3],Sigma-t,Conductividad[mS/cm],Fluorescencia,Cast
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,17,10.87,34.48,1026.47,26.40,38.41,0.22,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,18,10.90,34.49,1026.48,26.40,38.44,0.19,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,19,10.90,34.53,1026.51,26.43,38.49,0.18,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,20,10.87,34.55,1026.54,26.45,38.48,0.17,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,21,10.84,34.55,1026.55,26.45,38.44,0.18,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,22,10.83,34.54,1026.55,26.45,38.42,0.16,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,23,10.82,34.54,1026.55,26.45,38.42,0.16,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,24,10.80,34.54,1026.56,26.45,38.41,0.16,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,25,10.80,34.54,1026.56,26.45,38.40,0.16,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,26,10.78,34.54,1026.58,26.46,38.39,0.16,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,27,10.76,34.54,1026.58,26.46,38.37,0.15,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,28,10.75,34.54,1026.59,26.46,38.36,0.15,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,29,10.74,34.54,1026.59,26.46,38.35,0.14,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,30,10.72,34.54,1026.60,26.46,38.33,0.15,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,31,10.71,34.53,1026.60,26.46,38.32,0.15,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,32,10.70,34.53,1026.61,26.46,38.31,0.15,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,33,10.70,34.53,1026.61,26.46,38.30,0.15,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,34,10.68,34.54,1026.62,26.47,38.29,0.14,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,35,10.67,34.53,1026.63,26.47,38.28,0.14,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,36,10.66,34.53,1026.63,26.47,38.27,0.14,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,37,10.66,34.53,1026.64,26.47,38.27,0.13,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,38,10.66,34.53,1026.64,26.47,38.27,0.13,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,39,10.66,34.53,1026.65,26.47,38.27,0.13,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,40,10.65,34.53,1026.65,26.47,38.27,0.13,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,41,10.65,34.53,1026.66,26.47,38.26,0.13,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,42,10.65,34.53,1026.66,26.47,38.26,0.13,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,43,10.65,34.53,1026.67,26.47,38.26,0.13,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,44,10.64,34.53,1026.67,26.48,38.26,0.12,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,45,10.63,34.53,1026.68,26.48,38.25,0.13,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,46,10.62,34.53,1026.69,26.48,38.24,0.12,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,47,10.61,34.53,1026.69,26.48,38.23,0.13,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,48,10.60,34.53,1026.69,26.48,38.21,0.12,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,49,10.59,34.52,1026.70,26.48,38.20,0.12,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,50,10.58,34.53,1026.71,26.48,38.20,0.12,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,51,10.54,34.53,1026.72,26.49,38.15,0.12,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,52,10.51,34.52,1026.72,26.48,38.12,0.11,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,53,10.49,34.53,1026.74,26.50,38.11,0.10,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,54,10.41,34.53,1026.75,26.51,38.04,0.11,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,55,10.41,34.50,1026.74,26.49,38.00,0.11,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,56,10.42,34.51,1026.75,26.50,38.04,0.10,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,57,10.44,34.51,1026.75,26.49,38.05,0.10,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,58,10.50,34.54,1026.77,26.51,38.14,0.10,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,59,10.52,34.57,1026.79,26.53,38.18,0.10,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,60,10.52,34.57,1026.80,26.53,38.19,0.10,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,61,10.51,34.57,1026.81,26.53,38.19,0.10,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,62,10.51,34.58,1026.81,26.53,38.19,0.10,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,63,10.49,34.58,1026.83,26.54,38.18,0.11,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,64,10.47,34.59,1026.84,26.55,38.16,0.10,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,65,10.44,34.58,1026.84,26.55,38.13,0.11,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,66,10.43,34.58,1026.85,26.55,38.11,0.10,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,67,10.38,34.57,1026.85,26.55,38.06,0.10,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,68,10.37,34.57,1026.86,26.55,38.05,0.10,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,69,10.37,34.57,1026.87,26.55,38.05,0.10,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,70,10.37,34.57,1026.87,26.56,38.05,0.10,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,71,10.37,34.57,1026.88,26.56,38.05,0.10,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,72,10.36,34.58,1026.88,26.56,38.05,0.11,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,73,10.36,34.58,1026.89,26.56,38.05,0.12,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,74,10.36,34.58,1026.90,26.56,38.05,0.12,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,75,10.35,34.58,1026.91,26.57,38.05,0.14,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,76,10.33,34.59,1026.92,26.58,38.03,0.15,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,77,10.28,34.60,1026.93,26.59,38.00,0.16,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,78,10.26,34.58,1026.93,26.58,37.96,0.16,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,79,10.26,34.58,1026.94,26.58,37.95,0.15,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,80,10.26,34.58,1026.94,26.58,37.95,0.15,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,81,10.25,34.58,1026.94,26.58,37.95,0.16,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,82,10.25,34.58,1026.95,26.58,37.95,0.16,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,83,10.25,34.58,1026.96,26.58,37.95,0.15,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,84,10.25,34.58,1026.96,26.58,37.95,0.16,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,85,10.24,34.58,1026.96,26.58,37.94,0.16,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,86,10.24,34.58,1026.97,26.58,37.94,0.16,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,99,9/15/2018,6:15,-36.17,-72.91,94,87,10.24,34.58,1026.97,26.58,37.93,0.16,SBE19plus_01906562_2018_09_24_0116.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,2,11.48,34.15,1026.04,26.03,38.64,6.65,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,3,11.47,34.15,1026.04,26.03,38.64,6.85,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,4,11.47,34.15,1026.05,26.03,38.64,7.53,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,5,11.46,34.17,1026.07,26.05,38.65,8.93,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,6,11.44,34.19,1026.09,26.06,38.65,9.52,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,7,11.40,34.23,1026.14,26.11,38.65,9.55,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,8,11.33,34.28,1026.19,26.16,38.64,9.84,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,9,11.30,34.30,1026.22,26.17,38.62,9.55,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,10,11.29,34.30,1026.23,26.18,38.62,9.40,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,11,11.27,34.32,1026.25,26.20,38.63,9.38,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,12,11.26,34.33,1026.26,26.21,38.63,9.07,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,13,11.26,34.34,1026.27,26.21,38.63,8.95,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,14,11.25,34.34,1026.28,26.22,38.63,9.33,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,15,11.23,34.35,1026.30,26.23,38.62,9.35,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,16,11.21,34.36,1026.31,26.24,38.61,9.28,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,17,11.20,34.36,1026.32,26.24,38.60,9.17,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,18,11.18,34.37,1026.33,26.25,38.59,8.86,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,19,11.15,34.37,1026.34,26.26,38.56,7.79,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,20,11.15,34.37,1026.35,26.26,38.56,6.85,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,21,11.13,34.38,1026.36,26.27,38.56,5.44,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,22,11.10,34.40,1026.39,26.29,38.54,4.93,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,23,11.04,34.42,1026.42,26.32,38.51,4.71,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,24,10.99,34.43,1026.44,26.33,38.47,4.47,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,25,10.98,34.42,1026.45,26.33,38.46,4.29,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,26,10.97,34.43,1026.45,26.34,38.46,4.09,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,27,10.97,34.44,1026.46,26.34,38.46,3.64,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,28,10.98,34.45,1026.48,26.35,38.48,3.51,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,29,10.98,34.47,1026.49,26.36,38.51,3.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,30,10.99,34.47,1026.50,26.37,38.52,3.11,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,31,10.99,34.48,1026.51,26.37,38.53,3.16,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,32,10.99,34.48,1026.52,26.37,38.53,2.83,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,33,10.99,34.49,1026.52,26.38,38.53,2.63,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,34,10.98,34.49,1026.54,26.38,38.54,2.28,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,35,10.99,34.49,1026.54,26.38,38.54,2.17,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,36,10.97,34.50,1026.56,26.40,38.53,1.72,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,37,10.94,34.51,1026.57,26.40,38.52,1.41,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,38,10.94,34.51,1026.58,26.40,38.51,1.26,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,39,10.93,34.52,1026.59,26.41,38.51,0.78,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,40,10.90,34.53,1026.61,26.43,38.50,0.51,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,41,10.87,34.54,1026.63,26.44,38.48,0.34,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,42,10.86,34.55,1026.64,26.45,38.48,0.32,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,43,10.85,34.55,1026.65,26.46,38.47,0.29,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,44,10.84,34.56,1026.66,26.46,38.48,0.29,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,45,10.84,34.56,1026.67,26.46,38.48,0.25,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,46,10.82,34.57,1026.68,26.47,38.47,0.27,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,47,10.80,34.57,1026.69,26.48,38.45,0.24,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,48,10.78,34.57,1026.70,26.48,38.43,0.21,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,49,10.76,34.58,1026.71,26.49,38.42,0.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,50,10.75,34.58,1026.72,26.49,38.41,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,51,10.74,34.59,1026.73,26.50,38.41,0.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,52,10.73,34.59,1026.74,26.51,38.40,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,53,10.72,34.60,1026.75,26.51,38.40,0.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,54,10.71,34.60,1026.76,26.52,38.40,0.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,55,10.70,34.60,1026.77,26.52,38.39,0.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,56,10.69,34.59,1026.77,26.51,38.37,0.21,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,57,10.64,34.62,1026.80,26.54,38.34,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,58,10.60,34.61,1026.80,26.54,38.30,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,59,10.59,34.60,1026.80,26.54,38.28,0.18,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,60,10.59,34.60,1026.81,26.54,38.28,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,61,10.58,34.60,1026.82,26.54,38.28,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,62,10.58,34.60,1026.82,26.54,38.27,0.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,63,10.58,34.60,1026.82,26.54,38.27,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,64,10.57,34.60,1026.83,26.54,38.27,0.18,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,65,10.57,34.60,1026.83,26.54,38.26,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,66,10.57,34.60,1026.84,26.54,38.26,0.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,67,10.56,34.60,1026.85,26.54,38.26,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,68,10.56,34.60,1026.85,26.54,38.26,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,69,10.56,34.60,1026.85,26.54,38.25,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,70,10.55,34.60,1026.86,26.55,38.25,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,71,10.54,34.60,1026.87,26.55,38.24,0.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,72,10.54,34.60,1026.87,26.54,38.24,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,73,10.54,34.60,1026.88,26.55,38.24,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,74,10.54,34.60,1026.88,26.55,38.24,0.18,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,75,10.53,34.60,1026.89,26.55,38.24,0.18,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,76,10.52,34.60,1026.89,26.55,38.23,0.18,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,77,10.52,34.60,1026.90,26.55,38.23,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,78,10.52,34.61,1026.91,26.56,38.23,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,79,10.51,34.61,1026.92,26.56,38.23,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,80,10.50,34.61,1026.92,26.56,38.22,0.18,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,81,10.48,34.61,1026.93,26.56,38.20,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,82,10.47,34.61,1026.93,26.56,38.19,0.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,83,10.45,34.62,1026.95,26.58,38.18,0.19,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,84,10.40,34.61,1026.96,26.58,38.13,0.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,85,10.35,34.62,1026.98,26.60,38.09,0.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,86,10.31,34.59,1026.97,26.58,38.02,0.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,87,10.31,34.58,1026.97,26.57,38.01,0.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,88,10.30,34.58,1026.97,26.57,38.01,0.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,89,10.27,34.59,1026.98,26.58,37.99,0.20,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,90,10.26,34.58,1026.98,26.58,37.96,0.21,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,91,10.26,34.57,1026.99,26.58,37.96,0.21,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,92,10.25,34.58,1026.99,26.58,37.96,0.21,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,93,10.24,34.58,1027.00,26.58,37.95,0.21,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,94,10.23,34.58,1027.01,26.58,37.94,0.22,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,95,10.22,34.57,1027.01,26.58,37.93,0.22,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,96,10.20,34.58,1027.02,26.59,37.91,0.22,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,97,10.17,34.58,1027.03,26.60,37.88,0.22,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,98,10.15,34.58,1027.04,26.60,37.86,0.22,SBE19plus_01906562_2018_09_24_0117.hex
Centro,21,100,9/15/2018,7:02,-36.17,-72.99,110,99,10.14,34.57,1027.04,26.59,37.84,0.22,SBE19plus_01906562_2018_09_24_0117.hex
