Zona,Transecta,Estación,Fecha,Hora,Latitud,Longitud,Profundidad,Temperatura,Salinidad,Oxígeno,Densidad,Sigma-t,Conductividad,Fluorescencia,SBE,Oxygeno,Chl-a
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,44,11.326,33.688,3.874,1025.894,25.696,38.044,0.150,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,45,11.315,33.701,3.910,1025.910,25.708,38.043,0.117,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,46,11.298,33.716,3.788,1025.929,25.723,38.050,0.088,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,47,11.283,33.725,3.699,1025.944,25.733,38.057,0.066,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,48,11.274,33.711,3.712,1025.939,25.723,38.045,0.080,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,49,11.268,33.681,3.706,1025.921,25.701,38.000,0.111,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,50,11.259,33.659,3.668,1025.910,25.686,37.951,0.101,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,51,11.171,33.699,3.581,1025.960,25.731,37.925,0.124,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,52,11.065,33.758,3.589,1026.031,25.798,37.877,0.087,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,53,10.994,33.816,3.606,1026.093,25.856,37.871,0.062,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,54,10.979,33.837,3.664,1026.117,25.874,37.880,0.057,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,55,10.963,33.858,3.699,1026.141,25.894,37.889,0.051,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,56,10.953,33.861,3.610,1026.149,25.898,37.881,0.065,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,57,10.935,33.855,3.449,1026.153,25.897,37.858,0.051,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,58,10.922,33.858,3.361,1026.162,25.901,37.847,0.054,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,59,10.902,33.860,3.293,1026.171,25.906,37.829,0.082,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,60,10.859,33.872,3.280,1026.193,25.923,37.801,0.073,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,61,10.848,33.879,3.291,1026.205,25.931,37.801,0.060,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,62,10.831,33.898,3.249,1026.227,25.949,37.807,0.056,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,63,10.824,33.909,3.149,1026.241,25.958,37.813,0.046,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,64,10.796,33.946,3.113,1026.279,25.992,37.825,0.040,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,65,10.772,33.969,3.109,1026.307,26.015,37.824,0.047,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,66,10.765,33.980,3.139,1026.321,26.024,37.827,0.055,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,67,10.763,33.989,3.116,1026.333,26.032,37.840,0.059,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,68,10.756,33.990,2.681,1026.340,26.034,37.832,0.068,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,69,10.749,33.996,2.666,1026.350,26.040,37.835,0.056,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,70,10.742,33.996,2.694,1026.356,26.041,37.828,0.042,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,71,10.742,33.987,2.702,1026.353,26.034,37.814,0.035,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,72,10.751,33.981,2.689,1026.351,26.028,37.817,0.039,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,73,10.756,33.983,2.626,1026.357,26.029,37.828,0.045,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,74,10.762,33.983,2.661,1026.360,26.027,37.827,0.058,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,75,10.763,33.958,2.678,1026.345,26.008,37.805,0.043,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,76,10.768,33.964,2.578,1026.353,26.012,37.814,0.029,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,77,10.736,33.981,2.432,1026.377,26.031,37.810,0.045,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,78,10.713,33.974,2.441,1026.380,26.030,37.772,0.072,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,79,10.714,33.992,2.457,1026.398,26.043,37.806,0.072,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,80,10.687,33.991,2.521,1026.407,26.047,37.779,0.044,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,81,10.657,33.995,2.571,1026.420,26.056,37.745,0.051,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,82,10.670,33.997,2.598,1026.424,26.055,37.768,0.055,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,83,10.661,34.007,2.471,1026.437,26.064,37.769,0.045,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,84,10.607,33.999,2.376,1026.445,26.067,37.701,0.059,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,85,10.564,34.021,2.369,1026.475,26.092,37.680,0.054,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,86,10.547,34.043,2.401,1026.499,26.112,37.705,0.053,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,87,10.469,34.091,2.473,1026.555,26.163,37.672,0.046,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,88,10.449,34.115,2.509,1026.581,26.186,37.681,0.122,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,89,10.442,34.120,2.474,1026.591,26.191,37.676,0.048,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,90,10.445,34.119,2.448,1026.594,26.189,37.686,0.083,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,91,10.425,34.113,2.499,1026.598,26.189,37.655,0.065,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,92,10.417,34.123,2.541,1026.611,26.197,37.663,0.038,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,93,10.401,34.126,2.541,1026.621,26.203,37.647,0.063,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,94,10.373,34.142,2.545,1026.642,26.219,37.637,0.058,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,95,10.338,34.167,2.540,1026.673,26.245,37.631,0.054,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,96,10.319,34.181,2.588,1026.692,26.260,37.629,0.054,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,97,10.318,34.184,2.554,1026.699,26.262,37.630,0.070,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,98,10.317,34.185,2.556,1026.704,26.264,37.632,0.068,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,99,10.319,34.190,2.569,1026.712,26.267,37.639,0.083,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,100,10.323,34.195,2.569,1026.720,26.270,37.648,0.086,SBE25,-,-
Sur,67,398,10/7/2015,13:05,-39.837,-73.923,101,10.321,34.197,2.621,1026.727,26.272,37.647,0.089,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,1,12.347,33.360,3.987,1025.252,25.247,38.655,0.072,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,2,12.295,33.412,4.016,1025.307,25.298,38.621,0.108,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,3,12.337,33.389,4.036,1025.287,25.274,38.645,0.109,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,4,12.326,33.406,4.017,1025.306,25.288,38.678,0.115,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,5,12.283,33.417,3.976,1025.329,25.307,38.636,0.164,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,6,12.239,33.434,3.972,1025.355,25.328,38.603,0.219,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,7,12.226,33.469,3.935,1025.389,25.357,38.648,0.362,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,8,12.206,33.455,3.924,1025.387,25.351,38.603,0.245,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,9,12.201,33.455,4.016,1025.391,25.351,38.595,0.262,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,10,12.182,33.462,4.120,1025.406,25.361,38.588,0.267,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,11,12.182,33.453,4.044,1025.403,25.354,38.573,0.317,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,12,12.189,33.466,3.748,1025.415,25.362,38.612,0.321,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,13,12.165,33.449,3.715,1025.412,25.353,38.563,0.340,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,14,12.137,33.460,3.691,1025.431,25.368,38.538,0.365,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,15,12.152,33.447,3.674,1025.421,25.354,38.539,0.378,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,16,12.161,33.433,3.733,1025.413,25.342,38.541,0.391,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,17,12.146,33.418,3.782,1025.410,25.334,38.506,0.455,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,18,12.171,33.400,3.806,1025.395,25.314,38.525,0.486,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,19,12.140,33.434,3.809,1025.433,25.348,38.529,0.517,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,20,12.135,33.441,3.799,1025.444,25.354,38.527,0.549,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,21,12.177,33.441,3.806,1025.439,25.345,38.569,0.624,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,22,12.176,33.435,3.915,1025.439,25.341,38.569,0.644,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,23,12.154,33.438,3.980,1025.451,25.348,38.551,0.567,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,24,12.108,33.473,3.913,1025.491,25.384,38.539,0.515,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,25,12.107,33.496,3.598,1025.512,25.401,38.573,0.557,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,26,12.094,33.507,3.249,1025.529,25.412,38.592,0.521,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,27,12.065,33.475,3.182,1025.514,25.393,38.498,0.499,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,28,12.035,33.474,3.146,1025.524,25.398,38.466,0.513,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,29,12.018,33.481,3.121,1025.537,25.408,38.447,0.491,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,30,12.004,33.472,3.075,1025.535,25.401,38.426,0.440,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,31,11.967,33.460,3.025,1025.539,25.400,38.382,0.421,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,32,11.998,33.510,2.847,1025.576,25.432,38.489,0.395,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,33,11.983,33.522,2.784,1025.593,25.445,38.488,0.383,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,34,11.962,33.522,2.782,1025.601,25.449,38.488,0.373,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,35,11.932,33.472,2.760,1025.573,25.416,38.395,0.374,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,36,11.871,33.469,2.725,1025.586,25.425,38.315,0.376,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,37,11.806,33.511,2.685,1025.637,25.472,38.287,0.388,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,38,11.845,33.478,2.633,1025.606,25.436,38.295,0.367,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,39,11.854,33.443,2.692,1025.583,25.408,38.263,0.327,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,40,11.852,33.448,2.702,1025.591,25.412,38.302,0.310,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,41,11.802,33.451,2.682,1025.608,25.424,38.245,0.299,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,42,11.744,33.493,2.652,1025.657,25.469,38.210,0.302,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,43,11.746,33.556,2.594,1025.708,25.516,38.325,0.299,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,44,11.697,33.512,2.611,1025.689,25.492,38.193,0.248,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,45,11.709,33.495,2.637,1025.677,25.476,38.195,0.220,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,46,11.716,33.497,2.651,1025.682,25.476,38.229,0.212,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,47,11.641,33.530,2.588,1025.726,25.515,38.179,0.200,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,48,11.588,33.571,2.440,1025.774,25.559,38.159,0.186,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,49,11.646,33.513,2.178,1025.718,25.499,38.148,0.176,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,50,11.630,33.510,2.074,1025.726,25.502,38.123,0.146,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,51,11.621,33.560,2.064,1025.771,25.543,38.243,0.131,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,52,11.561,33.502,2.081,1025.741,25.509,38.081,0.107,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,53,11.473,33.521,2.096,1025.778,25.541,37.995,0.090,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,54,11.470,33.509,2.095,1025.774,25.531,37.990,0.075,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,55,11.527,33.473,2.072,1025.739,25.492,38.026,0.066,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,56,11.477,33.520,2.032,1025.790,25.539,38.019,0.061,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,57,11.477,33.531,1.995,1025.801,25.545,38.024,0.054,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,58,11.473,33.502,2.001,1025.785,25.525,38.014,0.050,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,59,11.403,33.505,2.027,1025.805,25.540,37.949,0.040,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,60,11.268,33.599,2.038,1025.907,25.638,37.908,0.034,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,61,11.208,33.651,2.044,1025.963,25.690,37.901,0.029,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,62,11.272,33.591,2.041,1025.909,25.631,37.904,0.033,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,63,11.357,33.555,1.997,1025.870,25.587,37.955,0.049,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,64,11.293,33.616,1.927,1025.934,25.647,37.955,0.038,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,65,11.229,33.650,1.814,1025.973,25.682,37.921,0.030,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,66,11.113,33.731,1.586,1026.066,25.770,37.888,0.030,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,67,11.019,33.791,1.464,1026.129,25.829,37.895,0.030,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,68,10.885,33.875,1.437,1026.227,25.921,37.834,0.023,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,69,10.774,33.954,1.437,1026.312,26.002,37.808,0.021,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,70,10.737,33.988,1.434,1026.352,26.037,37.807,0.015,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,71,10.720,33.981,1.415,1026.350,26.031,37.801,0.027,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,72,10.678,34.027,1.430,1026.400,26.076,37.803,0.028,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,73,10.657,34.048,1.480,1026.425,26.096,37.803,0.023,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,74,10.641,34.068,1.431,1026.448,26.115,37.807,0.022,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,75,10.635,34.080,1.325,1026.462,26.125,37.815,0.018,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,76,10.627,34.092,1.204,1026.478,26.136,37.819,0.013,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,77,10.606,34.125,1.058,1026.511,26.165,37.836,0.013,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,78,10.573,34.172,1.000,1026.559,26.208,37.850,0.013,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,79,10.552,34.198,0.998,1026.588,26.233,37.857,0.009,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,80,10.565,34.176,0.998,1026.572,26.212,37.847,0.007,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,81,10.528,34.217,1.009,1026.616,26.251,37.855,0.006,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,82,10.488,34.262,1.015,1026.663,26.294,37.859,0.002,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,83,10.496,34.249,1.000,1026.655,26.282,37.857,0.003,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,84,10.467,34.280,0.969,1026.688,26.311,37.860,0.004,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,85,10.433,34.308,0.993,1026.721,26.338,37.859,0.009,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,86,10.410,34.337,1.005,1026.752,26.365,37.864,0.006,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,87,10.406,34.342,1.005,1026.761,26.370,37.864,0.005,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,88,10.406,34.340,1.005,1026.765,26.369,37.862,0.002,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,89,10.404,34.343,1.009,1026.771,26.371,37.863,0.001,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,90,10.401,34.348,1.022,1026.781,26.376,37.867,0.002,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,91,10.400,34.350,1.033,1026.787,26.378,37.869,0.009,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,92,10.401,34.351,1.034,1026.791,26.378,37.870,0.014,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,93,10.401,34.357,1.029,1026.801,26.383,37.878,0.006,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,94,10.398,34.362,1.029,1026.810,26.387,37.880,0.014,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,95,10.395,34.364,1.036,1026.816,26.389,37.880,0.008,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,96,10.394,34.366,1.043,1026.823,26.391,37.880,0.005,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,97,10.392,34.369,1.040,1026.830,26.394,37.883,0.003,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,98,10.390,34.370,1.039,1026.835,26.395,37.883,0.006,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,99,10.390,34.371,1.048,1026.841,26.396,37.883,0.006,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,100,10.390,34.372,1.047,1026.846,26.396,37.884,0.007,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,101,10.386,34.377,1.043,1026.855,26.401,37.887,0.011,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,102,10.383,34.377,1.039,1026.861,26.402,37.884,0.008,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,103,10.380,34.379,1.063,1026.867,26.404,37.884,0.011,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,104,10.379,34.382,1.079,1026.874,26.407,37.886,0.006,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,105,10.380,34.382,1.084,1026.878,26.406,37.888,0.012,SBE25,-,-
Sur,67,399,10/7/2015,13:57,-39.836,-74.003,106,10.380,34.379,1.088,1026.880,26.404,37.885,0.009,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,1,12.623,31.823,4.868,1024.010,24.005,37.320,0.707,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,2,12.669,31.725,4.906,1023.930,23.921,37.260,0.833,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,3,12.649,31.951,4.785,1024.112,24.099,37.504,0.855,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,4,12.589,32.321,4.699,1024.416,24.398,37.816,0.921,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,5,12.558,32.382,4.656,1024.473,24.451,37.841,1.061,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,6,12.478,32.488,4.629,1024.575,24.548,37.847,1.141,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,7,12.419,32.603,4.577,1024.680,24.649,37.918,1.134,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,8,12.394,32.650,4.529,1024.726,24.691,37.965,1.442,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,9,12.381,32.669,4.549,1024.748,24.707,37.943,1.097,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,10,12.356,32.747,4.588,1024.817,24.773,38.025,1.221,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,11,12.333,32.790,4.748,1024.859,24.810,38.040,1.020,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,12,12.289,32.873,4.754,1024.937,24.884,38.084,0.884,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,13,12.278,32.900,4.688,1024.965,24.906,38.102,1.021,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,14,12.267,32.925,4.533,1024.990,24.927,38.133,0.876,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,15,12.218,32.949,4.514,1025.023,24.956,38.089,0.764,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,16,12.210,32.952,4.504,1025.031,24.959,38.089,0.839,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,17,12.170,32.986,4.567,1025.069,24.993,38.098,0.728,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,18,12.119,33.023,4.611,1025.112,25.032,38.078,0.842,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,19,12.100,33.048,4.419,1025.140,25.055,38.093,0.724,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,20,12.096,33.069,4.301,1025.161,25.072,38.121,0.703,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,21,12.092,33.049,4.263,1025.151,25.057,38.089,0.660,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,22,12.084,33.042,4.250,1025.152,25.054,38.067,0.830,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,23,12.079,33.043,4.248,1025.157,25.054,38.063,0.781,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,24,12.063,33.045,4.279,1025.167,25.060,38.053,0.565,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,25,12.072,33.049,4.303,1025.173,25.061,38.072,0.589,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,26,12.061,33.051,4.260,1025.181,25.065,38.064,0.574,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,27,12.060,33.059,4.246,1025.192,25.071,38.068,0.590,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,28,12.045,33.075,4.278,1025.212,25.087,38.083,0.539,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,29,12.025,33.070,4.230,1025.216,25.086,38.047,0.498,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,30,11.988,33.082,4.147,1025.237,25.102,38.027,0.524,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,31,11.973,33.092,4.162,1025.252,25.113,38.026,0.439,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,32,11.987,33.090,4.153,1025.253,25.109,38.045,0.540,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,33,11.970,33.092,4.175,1025.262,25.114,38.025,0.471,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,34,11.965,33.099,4.240,1025.272,25.120,38.031,0.577,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,35,11.926,33.138,4.296,1025.314,25.158,38.036,0.504,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,36,11.878,33.183,4.301,1025.364,25.203,38.033,0.438,SBE25,-,-
Sur,69,403,10/5/2015,1:50,-40.004,-73.717,37,11.889,33.173,4.333,1025.357,25.191,38.041,0.429,SBE25,-,-
