buque,EST,lat(g) ,lat(m) ,long (g),long (m),a¤o,Mes,Dia,Hora,minuto,ecosonda,dirolas, Olasalt, olasper, dirviento, intviento, Presatmosf,Tseco,thum,Tiempo,nubes,cantnubes,visibilidad, profundidad, temp, salinidad (psu), sigma, oxigsensor, cloasensor, oxiw, cloa, feop
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,175,10.695,34.636,26.546,0.315,0.037,        ,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,180,10.628,34.633,26.557,0.315,0.042,        ,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,190,10.555,34.631,26.568,0.313,0.037,        ,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,200,10.519,34.631,26.576,0.311,0.039,0.27,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,225,10.102,34.612,26.632,0.335,0.038,        ,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,250,9.948,34.61,26.656,0.337,0.041,        ,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,275,9.412,34.57,26.715,0.45,0.037,        ,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,300,9.009,34.534,26.752,0.546,0.037,        ,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,325,8.765,34.521,26.781,0.62,0.037,        ,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,350,8.425,34.495,26.813,0.817,0.037,        ,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,375,8.172,34.489,26.847,0.878,0.037,        ,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,400,7.669,34.454,26.893,1.243,0.037,        ,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,425,7.2,34.418,26.933,1.654,0.037,        ,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,450,6.948,34.396,26.951,1.968,0.037,        ,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,475,6.343,34.352,26.996,2.566,0.037,        ,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,500,6.151,34.338,27.01,2.797,0.037,3.06,        ,       
Abate Molina,19,35,0,72,37.8,13,1,9,5,0,620,230,3,2,200,20,1015,14,13,0,x,x,7,501,6.138,34.337,27.011,2.806,0.037,        ,        ,       
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,2,12.589,34.507,26.091,3.18,0.721,3.16,0.7,0.39
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,4,12.624,34.506,26.085,3.2,0.709,        ,        ,       
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,5,12.603,34.507,26.09,3.197,0.714,3.1,0.76,0.34
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,6,12.56,34.508,26.097,3.188,0.717,        ,        ,       
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,8,12.539,34.508,26.105,3.121,0.746,        ,        ,       
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,10,12.439,34.513,26.125,3.1,0.745,3.14,0.69,0.41
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,12,12.37,34.513,26.14,2.945,0.766,        ,        ,       
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,14,12.279,34.514,26.158,2.826,0.752,        ,        ,       
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,15,12.253,34.514,26.163,2.763,0.764,        ,        ,       
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,16,12.215,34.512,26.169,2.736,0.768,        ,        ,       
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,18,12.177,34.511,26.176,2.693,0.792,        ,        ,       
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,20,12.168,34.512,26.178,2.667,0.802,2.8,0.78,0.37
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,22,12.155,34.511,26.18,2.686,0.798,        ,        ,       
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,24,12.039,34.508,26.2,2.664,0.809,        ,        ,       
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,25,11.964,34.507,26.213,2.577,0.809,        ,        ,       
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,26,11.886,34.507,26.224,2.429,0.808,        ,        ,       
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,28,11.792,34.504,26.241,2.003,0.815,        ,        ,       
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,30,11.666,34.501,26.27,1.876,0.804,1.82,0.85,1.03
Abate Molina,20,35,30,72,38.8,13,1,9,14,50,38,230,5,3,200,10,1016,18,10,0,x,x,7,32,11.279,34.5,26.323,1.633,0.799,        ,        ,       
Abate Molina,21,35,20,72,30.4,13,1,10,0,35,21,230,2,2,230,15,1011.5,14,12,0,x,x,7,1,11.564,34.494,26.278,1.882,0.295,        ,        ,       
Abate Molina,21,35,20,72,30.4,13,1,10,0,35,21,230,2,2,230,15,1011.5,14,12,0,x,x,7,2,11.565,34.495,26.278,1.864,0.335,2.1,0.28,0.5
Abate Molina,21,35,20,72,30.4,13,1,10,0,35,21,230,2,2,230,15,1011.5,14,12,0,x,x,7,4,11.568,34.495,26.278,1.871,0.31,        ,        ,       
Abate Molina,21,35,20,72,30.4,13,1,10,0,35,21,230,2,2,230,15,1011.5,14,12,0,x,x,7,5,11.567,34.495,26.278,1.875,0.305,1.65,0.31,0.49
Abate Molina,21,35,20,72,30.4,13,1,10,0,35,21,230,2,2,230,15,1011.5,14,12,0,x,x,7,6,11.555,34.496,26.282,1.877,0.301,        ,        ,       
Abate Molina,21,35,20,72,30.4,13,1,10,0,35,21,230,2,2,230,15,1011.5,14,12,0,x,x,7,8,11.509,34.501,26.294,1.811,0.313,        ,        ,       
Abate Molina,21,35,20,72,30.4,13,1,10,0,35,21,230,2,2,230,15,1011.5,14,12,0,x,x,7,10,11.48,34.505,26.302,1.641,0.34,1.63,0.38,0.44
Abate Molina,21,35,20,72,30.4,13,1,10,0,35,21,230,2,2,230,15,1011.5,14,12,0,x,x,7,11,11.482,34.504,26.302,1.598,0.34,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,2,12.567,34.368,25.989,4.433,0.633,4.39,0.25,1.54
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,4,12.565,34.368,25.989,4.431,0.607,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,5,12.566,34.368,25.989,4.431,0.62,4.2,0.75,0.49
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,6,12.566,34.368,25.989,4.426,0.614,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,8,12.565,34.368,25.989,4.411,0.597,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,10,12.567,34.368,25.989,4.413,0.603,3.94,0.7,0.43
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,12,12.564,34.367,25.989,4.414,0.606,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,14,12.532,34.365,25.993,4.408,0.586,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,15,12.525,34.366,25.995,4.373,0.59,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,16,12.523,34.368,25.998,4.336,0.594,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,18,12.518,34.386,26.013,4.288,0.725,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,20,12.519,34.4,26.025,4.142,0.984,4.31,0.91,0.43
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,22,12.415,34.407,26.05,3.782,1.022,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,24,12.149,34.413,26.101,3.724,0.997,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,25,12.005,34.42,26.137,3.636,1.039,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,26,11.841,34.426,26.168,3.395,1.007,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,28,11.734,34.431,26.197,2.534,0.828,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,30,11.724,34.431,26.2,2.405,0.763,2.68,0.99,0.57
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,35,11.533,34.448,26.249,2.319,0.755,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,40,11.192,34.519,26.364,1.456,0.455,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,45,11.197,34.535,26.378,0.951,0.271,        ,        ,       
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,50,11.191,34.543,26.385,0.86,0.248,0.69,0.24,0.2
Abate Molina,22,35,20,72,35.5,13,1,10,1,33,63,230,3,3,200,15,1011.5,14,13.5,0,x,x,7,51,11.191,34.544,26.385,0.828,0.245,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,1,13.094,34.38,25.893,4.381,1.137,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,2,13.094,34.38,25.893,4.386,1.183,4.49,1.4,0.33
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,4,13.094,34.38,25.893,4.386,1.303,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,5,13.095,34.379,25.893,4.388,1.246,        ,0.82,0.28
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,6,13.095,34.379,25.893,4.384,1.082,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,8,13.099,34.379,25.892,4.384,1.204,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,10,13.098,34.379,25.892,4.385,1.054,4.31,1.18,0.53
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,12,13.103,34.379,25.892,4.387,1.063,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,14,13.09,34.382,25.896,4.376,1.161,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,15,13.081,34.382,25.898,4.353,1.126,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,16,13.071,34.383,25.901,4.339,1.194,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,18,13.056,34.385,25.906,4.302,1.364,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,20,12.985,34.387,25.921,4.176,1.494,4.16,1.64,0.27
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,22,12.912,34.385,25.933,4.09,1.548,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,24,12.874,34.38,25.939,3.978,1.498,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,25,12.835,34.374,25.945,3.963,1.511,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,26,12.724,34.367,25.956,3.925,1.489,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,28,12.54,34.355,25.99,3.531,1.592,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,30,12.251,34.346,26.035,3.442,1.461,3.48,1.41,0.7
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,35,11.371,34.36,26.212,2.325,0.63,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,40,11.114,34.404,26.291,1.87,0.213,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,45,11.044,34.445,26.334,1.517,0.155,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,50,11.136,34.506,26.368,1.205,0.095,1.01,0.08,0.11
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,60,11.063,34.511,26.382,0.86,0.095,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,70,11.084,34.562,26.42,0.427,0.078,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,75,11.06,34.578,26.435,0.369,0.075,0.45,0.05,0.16
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,80,11.046,34.587,26.446,0.303,0.077,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,90,10.964,34.604,26.474,0.19,0.081,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,100,10.9,34.608,26.489,0.188,0.077,0.25,0.1,0.11
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,120,10.661,34.602,26.526,0.195,0.077,        ,        ,       
Abate Molina,23,35,20,72,41.7,13,1,10,2,20,130,230,3,3,210,15,1011,14,13,0,x,x,7,122,10.659,34.602,26.526,0.194,0.075,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,2,14.211,34.248,25.562,5.655,0.78,5.04,0.76,0.38
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,4,14.213,34.248,25.561,5.65,0.776,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,5,14.213,34.248,25.561,5.64,0.758,5.71,0.84,0.43
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,6,14.213,34.248,25.561,5.642,0.825,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,8,14.213,34.248,25.561,5.64,0.79,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,10,14.214,34.248,25.561,5.629,0.825,5.57,0.78,0.49
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,12,14.214,34.248,25.561,5.652,0.782,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,14,14.214,34.248,25.561,5.626,0.81,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,15,14.213,34.248,25.562,5.634,0.781,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,16,14.207,34.248,25.563,5.641,0.81,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,18,14.202,34.249,25.564,5.646,0.799,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,20,14.2,34.249,25.564,5.641,0.811,5.73,0.85,0.33
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,22,14.19,34.249,25.567,5.634,0.807,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,24,14.167,34.249,25.572,5.631,0.792,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,25,14.153,34.248,25.575,5.618,0.927,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,26,14.13,34.248,25.579,5.609,0.838,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,28,14.086,34.246,25.587,5.59,0.88,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,30,13.969,34.238,25.606,5.475,0.709,5.52,0.66,0.39
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,35,12.676,34.184,25.815,4.695,0.336,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,40,11.247,34.129,26.045,3.999,0.325,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,45,11.078,34.16,26.107,3.846,0.156,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,50,11.053,34.193,26.139,3.59,0.134,3.49,0.09,0.11
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,60,10.849,34.273,26.235,2.982,0.116,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,70,10.723,34.3,26.281,2.451,0.114,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,75,10.651,34.315,26.304,2.359,0.109,2.29,0.07,0.13
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,80,10.773,34.362,26.32,2.145,0.112,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,90,10.831,34.436,26.367,1.787,0.097,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,100,11.063,34.535,26.405,1.268,0.102,1.72,0.19,0.15
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,120,10.94,34.592,26.469,0.506,0.098,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,125,10.864,34.594,26.483,0.439,0.098,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,140,10.594,34.578,26.52,0.49,0.099,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,150,10.405,34.56,26.539,0.61,0.097,0.5,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,160,10.31,34.558,26.552,0.581,0.098,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,170,10.345,34.588,26.57,0.415,0.097,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,175,10.345,34.594,26.576,0.458,0.097,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,180,10.342,34.606,26.585,0.406,0.096,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,190,10.252,34.613,26.607,0.409,0.097,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,200,10.201,34.615,26.618,0.32,0.097,0.32,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,225,9.925,34.597,26.65,0.36,0.099,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,250,9.526,34.575,26.7,0.421,0.098,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,275,9.153,34.536,26.731,0.563,0.097,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,300,8.868,34.515,26.759,0.755,0.097,2.06,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,325,8.642,34.507,26.789,0.851,0.097,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,350,8.441,34.503,26.818,0.873,0.098,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,375,8.104,34.487,26.855,1.059,0.097,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,400,7.708,34.459,26.892,1.433,0.097,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,425,7.482,34.434,26.904,1.72,0.097,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,450,7.294,34.413,26.916,2.024,0.097,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,475,7.161,34.413,26.934,2.118,0.097,        ,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,500,6.875,34.391,26.955,2.497,0.097,2.18,        ,       
Abate Molina,24,35,20,72,59,13,1,10,5,15,542,230,3,3,200,13,1011,13.2,12,0,x,x,7,501,6.87,34.39,26.956,2.516,0.097,        ,        ,       
Abate Molina,25,35,50,72,41,13,1,10,20,55,54,220,2,2,200,10,1016,16,15,2,6,8,6,2,        ,        ,        ,        ,         ,4.35,0.29,0.12
Abate Molina,25,35,50,72,41,13,1,10,20,55,54,220,2,2,200,10,1016,16,15,2,6,8,6,4,12.162,34.321,26.033,4.375,0.399,        ,        ,       
Abate Molina,25,35,50,72,41,13,1,10,20,55,54,220,2,2,200,10,1016,16,15,2,6,8,6,5,12.073,34.322,26.047,4.372,0.412,4.19,0.11,0.15
Abate Molina,25,35,50,72,41,13,1,10,20,55,54,220,2,2,200,10,1016,16,15,2,6,8,6,6,12.071,34.325,26.054,4.319,0.457,        ,        ,       
Abate Molina,25,35,50,72,41,13,1,10,20,55,54,220,2,2,200,10,1016,16,15,2,6,8,6,8,11.898,34.363,26.113,4.137,0.499,        ,        ,       
Abate Molina,25,35,50,72,41,13,1,10,20,55,54,220,2,2,200,10,1016,16,15,2,6,8,6,10,11.884,34.383,26.133,3.823,0.496,3.97,0.19,0.12
Abate Molina,25,35,50,72,41,13,1,10,20,55,54,220,2,2,200,10,1016,16,15,2,6,8,6,12,11.844,34.398,26.15,3.732,0.38,        ,        ,       
Abate Molina,25,35,50,72,41,13,1,10,20,55,54,220,2,2,200,10,1016,16,15,2,6,8,6,14,11.81,34.403,26.161,3.508,0.303,        ,        ,       
Abate Molina,25,35,50,72,41,13,1,10,20,55,54,220,2,2,200,10,1016,16,15,2,6,8,6,15,11.793,34.403,26.165,3.412,0.295,        ,        ,       
