crucero,pais,buque,est,lat,min_lat ,long,min_long,Año,Mes,Dia,Hora,minuto,prof_ecoso,dir_olas, Olas_alt, olas_per, dir_viento, int_viento, Pres_atmos,T_seco,hum_rel,Tiempo_ pre,Tipo_nubes,cant_nubes,visibilida, profundida, temp, salinidad, sigma_t, oxig_senso, cloa_senso, oxiw, cloa, feop
738,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,55,11.865,34.564,26.276,1.074,0.1,     ,     ,     
739,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,60,11.863,34.584,26.292,1.002,0.1,     ,     ,     
740,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,65,11.867,34.606,26.309,0.889,0.1,     ,     ,     
741,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,70,11.789,34.613,26.329,0.873,0.1,     ,     ,     
742,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,75,11.809,34.624,26.333,0.799,0.1,     ,     ,     
743,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,80,11.676,34.616,26.352,0.845,0.1,     ,     ,     
744,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,85,11.632,34.618,26.361,0.823,0.1,     ,     ,     
745,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,90,11.582,34.622,26.375,0.786,0.1,     ,     ,     
746,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,95,11.574,34.631,26.383,0.74,0.1,     ,     ,     
747,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,100,11.543,34.637,26.394,0.699,0.1,0.809,0.01,0.28
748,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,110,11.449,34.638,26.412,0.666,0,     ,     ,     
749,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,120,11.379,34.657,26.439,0.608,0,     ,     ,     
750,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,130,11.41,34.674,26.447,0.555,0,     ,     ,     
751,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,140,11.378,34.676,26.454,0.535,0,     ,     ,     
752,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,150,11.253,34.674,26.476,0.519,0,0.518,     ,     
753,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,151,11.238,34.673,26.477,0.518,0,     ,     ,     
754,Chile,AbateMolina,4,32,20,71,34.3,2017,1,6,4,12,185,210,4,3,600,3,1011.6,10.8,91,0,     ,     ,7,152,11.207,34.672,26.483,0.515,0,     ,     ,     
755,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,1,15.083,34.2,25.337,4.726,1.23,4.993,     ,     
756,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,2,15.078,34.2,25.338,4.724,1.19,     ,     ,     
757,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,3,15.077,34.2,25.339,4.731,1.15,     ,     ,     
758,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,4,15.097,34.2,25.334,4.754,1.17,     ,     ,     
759,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,5,15.012,34.2,25.353,4.769,1.31,4.472,1.44,0.65
760,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,6,14.762,34.208,25.413,4.768,1.53,     ,     ,     
761,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,8,14.431,34.204,25.481,4.596,1.69,     ,     ,     
762,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,10,14.083,34.202,25.553,4.49,1.39,4.527,1.71,0.56
763,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,12,13.894,34.204,25.594,4.502,1.64,     ,     ,     
764,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,14,13.78,34.21,25.623,4.518,2.09,     ,     ,     
765,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,16,13.715,34.22,25.644,4.605,3.06,     ,     ,     
766,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,18,13.538,34.218,25.678,4.269,3.23,     ,     ,     
767,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,20,13.516,34.224,25.687,4.318,2.95,4.53,2.77,0.71
768,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,22,13.113,34.228,25.772,3.908,2.43,     ,     ,     
769,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,24,12.641,34.245,25.879,3.451,2.05,     ,     ,     
770,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,26,12.383,34.254,25.936,3.229,2.04,     ,     ,     
771,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,28,12.14,34.264,25.99,3.092,1.45,     ,     ,     
772,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,30,12.039,34.276,26.019,3.007,0.87,     ,1.89,0.72
773,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,32,12.022,34.284,26.029,2.944,0.68,     ,     ,     
774,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,34,11.98,34.299,26.049,2.86,0.54,     ,     ,     
775,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,36,11.956,34.31,26.061,2.781,0.37,     ,     ,     
776,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,38,11.936,34.328,26.079,2.659,0.27,     ,     ,     
777,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,40,11.865,34.346,26.107,2.497,0.22,     ,     ,     
778,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,42,11.75,34.349,26.13,2.417,0.21,     ,     ,     
779,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,44,11.659,34.342,26.142,2.419,0.23,     ,     ,     
780,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,46,11.676,34.363,26.156,2.277,0.22,     ,     ,     
781,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,48,11.752,34.402,26.171,2.068,0.21,     ,     ,     
782,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,50,11.852,34.466,26.202,1.675,0.22,     ,     ,     
783,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,55,11.843,34.49,26.223,1.531,0.22,     ,     ,     
784,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,60,11.864,34.547,26.263,1.194,0.22,     ,     ,     
785,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,65,11.846,34.57,26.285,1.075,0.22,     ,     ,     
786,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,70,11.852,34.593,26.301,0.962,0.22,     ,     ,     
787,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,75,11.802,34.592,26.31,0.943,0.21,0.982,0.08,0.07
788,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,80,11.724,34.585,26.319,0.956,0.21,     ,     ,     
789,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,85,11.7,34.597,26.333,0.897,0.22,     ,     ,     
790,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,90,11.698,34.614,26.346,0.832,0.22,     ,     ,     
791,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,95,11.69,34.633,26.362,0.773,0.21,     ,     ,     
792,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,100,11.594,34.64,26.386,0.694,0.21,0.682,0.03,0.11
793,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,110,11.549,34.656,26.407,0.642,0,     ,     ,     
794,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,120,11.513,34.66,26.416,0.625,0,     ,     ,     
795,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,130,11.466,34.654,26.421,0.633,0,     ,     ,     
796,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,140,11.467,34.659,26.424,0.616,0,     ,     ,     
797,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,150,11.454,34.666,26.432,0.599,0,0.593,     ,     
798,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,160,11.479,34.681,26.439,0.544,0,     ,     ,     
799,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,170,11.422,34.681,26.45,0.534,0,     ,     ,     
800,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,180,11.359,34.677,26.459,0.538,0,     ,     ,     
801,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,190,11.336,34.684,26.468,0.513,0,     ,     ,     
802,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,200,11.232,34.673,26.479,0.529,0,0.447,     ,     
803,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,220,10.938,34.643,26.508,0.56,0,     ,     ,     
804,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,240,10.659,34.634,26.552,0.538,0,     ,     ,     
805,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,260,10.561,34.642,26.575,0.506,0,     ,     ,     
806,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,280,10.307,34.625,26.606,0.509,0,     ,     ,     
807,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,300,10.09,34.62,26.64,0.504,0,0.556,     ,     
808,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,320,9.903,34.609,26.663,0.51,0,     ,     ,     
809,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,340,9.745,34.612,26.692,0.491,0,     ,     ,     
810,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,360,9.48,34.601,26.728,0.529,0,     ,     ,     
811,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,380,8.778,34.506,26.767,0.87,0,     ,     ,     
812,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,400,8.583,34.493,26.787,0.972,0,     ,     ,     
813,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,420,8.194,34.467,26.826,1.136,0,     ,     ,     
814,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,440,7.901,34.451,26.857,1.307,0,     ,     ,     
815,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,460,7.717,34.441,26.876,1.449,0,     ,     ,     
816,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,480,7.41,34.42,26.904,1.726,0,     ,     ,     
817,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,485,7.327,34.413,26.91,1.815,0,     ,     ,     
818,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,490,7.19,34.406,26.924,1.926,0,     ,     ,     
819,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,495,7.05,34.396,26.936,2.069,0,     ,     ,     
820,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,500,6.93,34.388,26.946,2.16,0,2.308,     ,     
821,Chile,AbateMolina,5,32,20,71,40.3,2017,1,6,5,35,525,210,4,3,190,3,1012.3,11.4,89,0,     ,     ,7,501,6.917,34.387,26.947,2.187,0,     ,     ,     
822,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,1,14.529,34.27,25.511,6.335,14.89,6.338,     ,     
823,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,2,14.473,34.278,25.529,6.51,15.53,     ,     ,     
824,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,3,14.306,34.285,25.57,6.845,17.09,     ,     ,     
825,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,4,14.021,34.28,25.627,7.149,18.51,     ,     ,     
826,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,5,13.684,34.269,25.688,7.239,18.48,7.105,18.93,4.43
827,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,6,13.476,34.261,25.724,7.196,16.8,     ,     ,     
828,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,8,13.211,34.265,25.781,7.173,14.24,     ,     ,     
829,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,10,13.024,34.269,25.822,7.284,17.24,6.699,24.5,2.39
830,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,12,12.698,34.296,25.907,6.006,21.52,     ,     ,     
831,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,14,12.47,34.321,25.971,4.241,23.99,     ,     ,     
832,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,16,12.284,34.339,26.021,3.762,17.98,     ,     ,     
833,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,18,12.188,34.359,26.055,3.15,10.16,     ,     ,     
834,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,20,12.134,34.373,26.077,2.842,6.21,     ,     ,     
835,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,22,12.065,34.38,26.095,2.658,5.47,     ,     ,     
836,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,24,12.013,34.382,26.107,2.593,4.58,     ,     ,     
837,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,26,11.865,34.385,26.137,2.427,3.32,     ,     ,     
838,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,28,11.654,34.401,26.189,2.117,1.69,     ,     ,     
839,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,30,11.637,34.412,26.201,2.016,1.35,2.298,2.69,1.01
840,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,32,11.651,34.419,26.204,1.963,1.41,     ,     ,     
841,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,34,11.679,34.433,26.209,1.874,1.41,     ,     ,     
842,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,36,11.699,34.482,26.243,1.547,1.4,     ,     ,     
843,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,38,11.692,34.51,26.266,1.338,1.4,     ,     ,     
844,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,40,11.693,34.513,26.268,1.326,1.4,     ,     ,     
845,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,42,11.675,34.513,26.272,1.332,1.4,     ,     ,     
846,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,44,11.671,34.528,26.285,1.258,1.4,     ,     ,     
847,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,46,11.683,34.538,26.29,1.19,1.4,     ,     ,     
848,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,48,11.68,34.548,26.299,1.124,1.4,     ,     ,     
849,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,50,11.691,34.563,26.308,1.022,1.4,1.211,0.17,0.42
850,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,55,11.704,34.574,26.314,0.941,0,     ,     ,     
851,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,60,11.667,34.57,26.318,0.971,0,     ,     ,     
852,Chile,AbateMolina,6,32,50,71,34.9,2017,1,6,21,40,81,210,3,3,  ,0,1014.4,12,89,0,     ,0,7,61,11.666,34.571,26.319,0.976,0,     ,     ,     
853,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,1,14.227,34.381,25.661,3.307,0.95,2.944,0.98,0.49
854,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,2,14.214,34.394,25.674,3.36,0.89,     ,     ,     
855,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,3,14.036,34.401,25.717,3.326,0.84,     ,     ,     
856,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,4,13.317,34.407,25.868,2.989,0.92,     ,     ,     
857,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,5,12.596,34.421,26.025,2.635,1.05,     ,1.27,0.5
858,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,6,12.367,34.429,26.076,2.471,1.13,     ,     ,     
859,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,8,12.263,34.439,26.103,2.309,1.13,     ,     ,     
860,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,10,12.113,34.448,26.139,2.077,1.19,     ,     ,     
861,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,12,12.086,34.452,26.147,2.005,1.11,     ,     ,     
862,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,14,12.079,34.456,26.151,1.959,1.01,     ,     ,     
863,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,16,12.049,34.454,26.156,1.934,1.01,     ,     ,     
864,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,18,12.031,34.463,26.166,1.833,0.94,     ,     ,     
865,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,20,12.016,34.468,26.173,1.778,1.21,1.847,1.27,0.3
866,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,22,11.976,34.466,26.179,1.757,1.22,     ,     ,     
867,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,24,11.945,34.467,26.185,1.74,1.24,     ,     ,     
868,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,26,11.913,34.468,26.192,1.71,1.18,     ,     ,     
869,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,28,11.905,34.472,26.197,1.665,1.04,     ,     ,     
870,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,30,11.897,34.478,26.203,1.616,0.93,1.716,0.57,0.42
871,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,32,11.82,34.472,26.213,1.6,0.74,     ,     ,     
872,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,34,11.746,34.472,26.227,1.577,0.67,     ,     ,     
873,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,36,11.848,34.513,26.24,1.339,0.72,     ,     ,     
874,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,38,11.873,34.533,26.25,1.175,0.68,     ,     ,     
875,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,40,11.85,34.531,26.253,1.199,0.39,     ,     ,     
876,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,42,11.845,34.531,26.254,1.199,0.24,     ,     ,     
877,Chile,AbateMolina,7,32,40,71,29.1,2017,1,6,23,44,83,220,2,3,40,3,1014.7,11.8,90,0,     ,0,7,44,11.839,34.533,26.256,1.188,0.16,     ,     ,     
